WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170817,71.06,91.04,84.02,5.816044,360,25.053728,0,0,0.59842552
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,20170917,68,95,82.94,10.961006,360,27.96175,0,0,0
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170105,15.26,26.24,24.26,17.000744,360,31.093466,0.1181103,0,0.01181103
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170113,27.14,35.06,31.46,12.30317,360,21.027236,0,0,0.03149608
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170114,28.22,32,29.48,10.513618,360,19.908766,0,0,0.09055123
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170202,28.22,39.02,36.14,15.882274,360,31.988242,0,0,0
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170208,31.1,50,45.14,18.119214,360,42.054472,0,0,0
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170214,37.94,42.08,40.46,12.30317,360,29.08022,0,0,0.57086645
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170313,35.06,46.94,44.24,17.89552,360,38.922756,0,0,0.01181103
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170410,55.04,73.04,67.82,14.54011,360,34.001488,0,0,0
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170505,44.96,73.94,59.72,6.934514,360,23.935258,0,0,0
OKLAHOMA CITY WILL ROGERS AP,OK,35.3889,-97.6006,391.7,20170512,57.02,75.02,64.22,15.211192,360,35.119958,0,0,0
TULSA INTL AP,OK,36.1994,-95.8872,198.1,20170122,35.06,57.02,52.34,14.316416,360,38.02798,0,0,1.66929224
TULSA INTL AP,OK,36.1994,-95.8872,198.1,20170215,33.08,57.92,43.34,7.605596,360,21.027236,0,0,0
TULSA INTL AP,OK,36.1994,-95.8872,198.1,20170313,33.98,48.02,43.52,12.30317,360,33.106712,0,0,0
TULSA INTL AP,OK,36.1994,-95.8872,198.1,20170420,62.06,73.04,70.34,9.171454,360,25.948504,0,0,0.24015761
TULSA INTL AP,OK,36.1994,-95.8872,198.1,20170512,59,75.02,65.48,11.632088,360,29.974996,0,0,0.18110246
TULSA INTL AP,OK,36.1994,-95.8872,198.1,20170912,53.06,80.06,67.1,5.816044,360,21.027236,0,0,0
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170106,7.16,23.18,17.06,5.59235,360,19.01399,0,0,0
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170112,18.14,41,31.82,13.645334,360,29.08022,0,0,0
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170212,41,60.08,53.78,16.77705,360,34.001488,0,0,0
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170214,37.04,46.94,43.16,6.71082,360,17.000744,0,0,0.0393701
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170215,29.12,57.92,42.62,6.71082,360,19.01399,0,0,0
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170329,46.04,64.04,56.48,11.408394,360,38.02798,0,0,0.51968532
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170511,60.08,75.92,65.66,10.289924,360,27.96175,0,0,1.2204731
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170524,46.94,69.98,57.92,8.500372,360,25.948504,0,0,0
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170526,62.06,89.96,77.72,8.94776,360,27.96175,0,0,0
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170604,66.92,78.98,70.34,4.697574,360,21.027236,0,0,1.05118167
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170705,66.92,89.96,77,3.802798,360,14.987498,0,0,0
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170722,80.06,105.08,91.94,8.500372,360,29.974996,0,0,0
